,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
50846,1220051300,1220020800,1220020500,1,104,000,-,언주로,0,0,000,30,0,0,0,67.691850353274,,"LINESTRING (127.04931875598903 37.48810909694767, 127.0494447171807 37.48813554023727, 127.04962624079592 37.48814147475244, 127.04980032069827 37.488106185611294, 127.04989529378344 37.48806657327534, 127.05001931378393 37.48797787607614)"
50850,1220051700,1220020600,1220021500,1,104,000,-,남부순환로,0,0,000,30,0,0,0,73.651654081267,,"LINESTRING (127.05015403708848 37.48800119741291, 127.05015829828965 37.488249099805074, 127.0501985462491 37.48839782829018, 127.05027315041087 37.48849446389326, 127.05039736371363 37.48860727571298)"
50857,1220052503,1220024300,1220017505,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,297.030474989459,,"LINESTRING (127.03672126603867 37.491117818379315, 127.03737336582944 37.48972537523963, 127.03737660044615 37.48877362714821, 127.03739562111942 37.48856638302638, 127.03740222201311 37.488536355752075)"
50858,1220052504,1220017505,1220017502,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,147.400214848817,,"LINESTRING (127.03740222201311 37.488536355752075, 127.03768981102779 37.487228189157435)"
50859,1220052601,1220017500,1220017502,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,133.491555666525,,"LINESTRING (127.03808911082562 37.48606291344789, 127.03805574552825 37.48619019971627, 127.03782346055317 37.487246845967064)"
50860,1220052603,1220017502,1220017505,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,147.40011635768,,"LINESTRING (127.03782346055317 37.487246845967064, 127.03753587379767 37.48855501198067)"
50861,1220052604,1220017505,1220024300,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,299.278976535448,,"LINESTRING (127.03753587379767 37.48855501198067, 127.037530448493 37.48857968780346, 127.0375122750207 37.48877772157581, 127.03750898884718 37.4897450327913, 127.0368483947204 37.49115561840569)"
50866,1220053400,1220021200,1220023200,2,104,000,-,언주로30길,0,0,000,30,0,0,0,298.562893048594,,"LINESTRING (127.05290984606742 37.48826486017544, 127.05545983867931 37.48944312870432, 127.0558394699631 37.48960102356327)"
50867,1220053500,1220023200,1220021200,2,104,000,-,언주로30길,0,0,000,30,0,0,0,299.095950977574,,"LINESTRING (127.05577668343548 37.48969687357782, 127.05539438017347 37.48953786702824, 127.05284177820654 37.488358392724834)"
50871,1220053900,1220023200,1220022000,2,104,000,-,양재천로,0,0,104,30,0,0,0,118.557956948624,,"LINESTRING (127.05580807671933 37.48964894857489, 127.05570020649456 37.48942371874483, 127.05575344388136 37.488597665096464)"
50872,1220054000,1220022400,1220023200,1,104,000,-,선릉로,0,0,104,30,0,0,0,72.790274015033,,"LINESTRING (127.05626092038523 37.489105200038225, 127.05613092714691 37.48930193472374, 127.0560412686063 37.489427133555026, 127.05580807671933 37.48964894857489)"
50873,1220054100,1210028400,1220023500,1,104,000,-,강남대로58길,0,0,000,30,0,0,0,215.811919949354,,"LINESTRING (127.03191533207246 37.48898109182272, 127.03299799592757 37.48929218807775, 127.03339187612184 37.48941679850138, 127.03339192445914 37.48952538793519, 127.03317484506785 37.48975234354503, 127.03293116302244 37.489975440843)"
50936,1220062101,1220031200,1220030501,1,104,000,-,선릉로69길,0,0,000,30,0,0,0,85.286349803731,,"LINESTRING (127.05166592976926 37.498874827743656, 127.05077510309566 37.498580299332616)"
50946,1220064600,1220032200,1220036000,1,104,000,-,테헤란로1길,1,0,000,10,0,0,0,890.424119028629,,"LINESTRING (127.03052861171886 37.50013565911748, 127.02791536046205 37.49935211755837, 127.02711101598088 37.50107764410947, 127.02596285637168 37.50346296247238, 127.02535291492974 37.50477891703828)"
50949,1220061500,1220030300,1220030600,4,104,003,-,남부순환로,0,0,000,60,0,0,0,113.030334347071,,"LINESTRING (127.07313565696037 37.49738997060916, 127.0743328369203 37.49774681116618)"
50950,1220061600,1220030600,1220030300,4,104,003,-,남부순환로,0,0,000,60,0,0,0,113.030240714318,,"LINESTRING (127.07428528836314 37.497848078138915, 127.07308810814204 37.497491237106956)"
50951,1220061800,1220030400,1220029900,1,104,000,-,선릉로64길,0,0,000,30,0,0,0,311.867542273285,,"LINESTRING (127.05230359714679 37.49756916921188, 127.05400965574326 37.49809669761257, 127.05401936914953 37.49809252421513, 127.05467341865594 37.49685465048579)"
50952,1220061900,1220029900,1220030400,1,104,000,-,선릉로64길,0,0,000,30,0,0,0,331.403186701698,,"LINESTRING (127.05479849063659 37.49689660106316, 127.05412588236987 37.4981696034038, 127.0540189409604 37.49821554600958, 127.05225449874351 37.49766996490053)"
50953,1220062002,1220030501,1220031200,1,104,000,-,선릉로69길,0,0,000,30,0,0,0,85.286349804591,,"LINESTRING (127.05082711671231 37.49848043556085, 127.05171794240296 37.49877496358537)"
50954,1220062300,1220031400,1220030600,4,104,000,-,남부순환로,0,0,000,60,0,0,0,366.032642116512,,"LINESTRING (127.07816431322601 37.4989994163462, 127.07428537433368 37.49784810331302)"
50955,1220062400,1220030600,1220007600,4,104,000,-,남부순환로,0,0,000,60,0,0,0,524.438798172761,,"LINESTRING (127.07433275094986 37.497746785992085, 127.07821168532334 37.49889809749448, 127.07988720481912 37.499403065097056)"
50956,1220062500,1220031800,1220030500,1,104,000,-,역삼로52길,0,0,000,10,0,0,0,206.957141231103,,"LINESTRING (127.04760489280689 37.49949260421308, 127.04849634959615 37.497768471593936)"
50970,1220063900,1220032500,1220031900,1,104,000,-,테헤란로26길,0,0,000,30,0,0,0,75.56512927008,,"LINESTRING (127.03562726710555 37.500430120040065, 127.03589157937091 37.499782658164435)"
50971,1220064000,1220031900,1220032500,1,104,000,-,테헤란로26길,0,0,000,30,0,0,0,75.565224354788,,"LINESTRING (127.0360206325735 37.499816098469594, 127.03575632130546 37.500463561530786)"
50972,1220064100,1220032600,1220032000,1,104,000,-,테헤란로19길,0,0,000,60,0,0,0,83.854439539259,,"LINESTRING (127.033558803888 37.5006060371959, 127.03387715111508 37.499894347973964)"
50973,1220064200,1220032000,1220032600,2,104,000,-,테헤란로19길,0,0,000,60,0,0,0,83.854533723982,,"LINESTRING (127.03400498354037 37.499930643416, 127.03368663737342 37.50064233387852)"
50974,1220064300,1220032200,1220032600,1,104,000,-,강남대로94길,0,0,000,10,0,0,0,285.038155910541,,"LINESTRING (127.03057683724451 37.50003459611008, 127.03230661342926 37.50056384618255, 127.03279400776547 37.50073550489492, 127.03360607394622 37.50057177742115)"
50975,1220064400,1220032600,1220032200,1,104,000,-,강남대로94길,1,0,000,10,0,0,0,292.71845784346,,"LINESTRING (127.0336393673076 37.50067659368508, 127.03278193652434 37.500849467479945, 127.03225482141727 37.50066381884127, 127.03052818418656 37.5001355294831)"
50976,1220064500,1220036000,1220032200,1,104,000,-,테헤란로1길,0,0,000,10,0,0,0,912.450938687489,,"LINESTRING (127.0252256016712 37.50474146427244, 127.02583583774131 37.5034248777849, 127.02698404714256 37.50103946512256, 127.0278255367863 37.49923425560289, 127.02790750103539 37.49923423626836, 127.0305764085818 37.50003446647615)"
50977,1220064700,1220032500,1220032900,1,104,000,-,테헤란로25길,0,0,000,30,0,0,0,83.473291872842,,"LINESTRING (127.03574485977538 37.50048053184356, 127.0355669976002 37.50065835220828, 127.03531957857969 37.50114464078385)"
50978,1220064800,1220032600,1220032900,1,104,000,-,강남대로94길,0,0,000,10,0,0,0,154.779530632479,,"LINESTRING (127.03364705654634 37.500573721839395, 127.03528102863011 37.50107386747701)"
50979,1220064900,1220032900,1220032600,1,104,000,-,강남대로94길,1,0,000,10,0,0,0,154.77953063161,,"LINESTRING (127.03523235861091 37.50117479556553, 127.03359838465144 37.50067464926423)"
50980,1220065000,1220033600,1220033400,1,104,000,-,언주로85길,0,0,000,30,0,0,0,288.07277941523,,"LINESTRING (127.0411188158531 37.50210429183035, 127.04129030422344 37.501849855562405, 127.04169104132282 37.50102780827235, 127.04182350965601 37.50097937923199, 127.04242262792174 37.50104155665514, 127.04339781278763 37.501326125714876)"
50981,1220065100,1220033400,1220033600,1,104,000,-,언주로85길,0,0,000,30,0,0,0,270.247497703598,,"LINESTRING (127.0433511386369 37.50142765017113, 127.0423901287035 37.50114721847069, 127.04184465756151 37.50109060812985, 127.04179763135984 37.501107800653536, 127.04141380014616 37.50189517166613, 127.04123837966861 37.50215544169418)"
50982,1220065200,1220032100,1220034000,1,104,000,-,역삼로74길,0,0,000,30,0,0,0,746.571837859866,,"LINESTRING (127.05119560532913 37.499877374790195, 127.05377259879353 37.50071303017434, 127.05696910048302 37.50176285162966, 127.05795997346601 37.502085236007794, 127.05874525951903 37.502420790764496, 127.0589705693755 37.50249101550881)"
50988,1220071400,1220036700,1220036100,1,104,000,-,선릉로93길,0,0,000,30,0,0,0,185.083472912987,,"LINESTRING (127.04844580290616 37.50572132612366, 127.04717199147683 37.505297893492056, 127.04673876921161 37.50484675035482)"
50990,1220075000,1220039100,1220038800,1,104,000,-,언주로107길,0,0,000,30,0,0,0,260.186944033861,,"LINESTRING (127.03716186404898 37.50828482866296, 127.03723468354218 37.50813647601082, 127.03750529236294 37.50752406298013, 127.03764706070245 37.50750990003655, 127.0387411065391 37.50751438829121, 127.03938648005087 37.50771079125585)"
50995,1220071002,1220035101,1220035100,1,104,000,-,논현로98길,0,0,000,30,0,0,0,136.289156656685,,"LINESTRING (127.03709497878158 37.503982920462605, 127.03657007638017 37.5038283805855, 127.03639019697724 37.50374438313432, 127.0356676355379 37.50352497981289)"
50996,1220071100,1220036200,1220036500,1,104,000,-,삼성로85길,0,0,000,30,0,0,0,148.434972448764,,"LINESTRING (127.05585924833582 37.504899452040256, 127.05742006547068 37.50539189409646)"
50997,1220071200,1220036500,1220036200,1,104,000,-,삼성로85길,0,0,000,30,0,0,0,148.43500932535,,"LINESTRING (127.05737009438361 37.505492419196564, 127.05580927548183 37.5049999755889)"
50998,1220086701,1220045100,1220045101,1,104,000,-,학동로56길,0,0,000,30,0,0,0,154.827153718585,,"LINESTRING (127.04302078416485 37.515361423268466, 127.04252968100674 37.516700450136206)"
50999,1220071300,1220036100,1220036700,1,104,000,-,선릉로93길,0,0,000,30,0,0,0,178.667572686064,,"LINESTRING (127.04684656042298 37.50478105590457, 127.04725773822302 37.50520924174982, 127.04849806552035 37.50562154358336)"
51000,1220075500,1220038100,1220039500,1,104,000,-,테헤란로98길,0,0,000,40,0,0,0,160.371164945192,,"LINESTRING (127.06275566745082 37.50721608753728, 127.06205539963679 37.50854900932475)"
51002,1220071500,1220037200,1220036200,1,104,000,-,테헤란로78길,0,0,000,30,0,0,0,173.154402601362,,"LINESTRING (127.05502147481263 37.50637015589908, 127.05577157830322 37.50492900769391)"
51003,1220074600,1220037600,1220038500,1,104,000,-,삼성로95길,0,0,000,30,0,0,0,123.43412481446,,"LINESTRING (127.05233858072253 37.5069311010259, 127.05356436741414 37.50746335630372)"
51004,1220074700,1220038500,1220037600,1,104,000,-,삼성로95길,0,0,000,30,0,0,0,123.43412481446,,"LINESTRING (127.05349941460761 37.50755829128559, 127.05227362682325 37.507026035343145)"
51005,1220074800,1220038100,1220038600,1,104,000,-,영동대로85길,0,0,000,40,0,0,0,111.390579353712,,"LINESTRING (127.06271689787035 37.507144598974016, 127.06389650948572 37.5074970156282)"
51006,1220074900,1220038600,1220038100,1,104,000,-,영동대로85길,0,0,000,40,0,0,0,111.390614529852,,"LINESTRING (127.06384885242194 37.507598252170524, 127.06266923943552 37.50724583414673)"
51007,1220075100,1220038800,1220039100,1,104,000,-,언주로107길,0,0,000,30,0,0,0,239.832853012684,,"LINESTRING (127.03933804654771 37.507811792923576, 127.0387157281832 37.507622406377955, 127.03765518930504 37.50761805497702, 127.03760544880039 37.507623024547605, 127.03736193288239 37.508174123962085, 127.03728826732817 37.50832420328396)"
51008,1220075200,1220038600,1220038900,1,104,000,-,영동대로86길,0,0,000,30,0,0,0,136.465912251155,,"LINESTRING (127.06390078024742 37.50749842609354, 127.06530569507908 37.50800755166113)"
51009,1220075300,1220038900,1220038600,1,104,000,-,영동대로86길,0,0,000,30,0,0,0,136.465862725495,,"LINESTRING (127.06524949682168 37.5081059688311, 127.06384458165556 37.50759684170335)"
51010,1220075400,1220039500,1220038100,1,104,000,-,테헤란로98길,0,0,000,40,0,0,0,160.37116494691,,"LINESTRING (127.06193020026966 37.50850726661175, 127.062630469922 37.507174345555384)"
51015,1220069201,1220035600,1220034901,1,104,000,-,테헤란로43길,0,0,000,30,0,0,0,44.400819142297,,"LINESTRING (127.04386030859798 37.503920211477364, 127.04403404716669 37.503544865442834)"
51016,1220069202,1220034901,1220034900,1,104,000,-,테헤란로43길,0,0,000,30,0,0,0,57.559979000693,,"LINESTRING (127.04403404716669 37.503544865442834, 127.04425927467217 37.50305827701755)"
51017,1220069301,1220034900,1220034901,1,104,000,-,테헤란로43길,0,0,000,30,0,0,0,57.55988519315,,"LINESTRING (127.04438660698743 37.50309568584581, 127.0441613801959 37.503582273609325)"
51018,1220069302,1220034901,1220035600,1,104,000,-,테헤란로43길,0,0,000,30,0,0,0,44.400853784942,,"LINESTRING (127.0441613801959 37.503582273609325, 127.04398764104738 37.50395761982882)"
51019,1220069400,1220035500,1220035000,1,104,000,-,선릉로89길,0,0,000,10,0,0,0,168.723197456834,,"LINESTRING (127.04935538386492 37.503779493072905, 127.04757384145935 37.50323492734317)"
51020,1220069500,1220035700,1220035000,1,104,000,-,테헤란로52길,0,0,000,30,0,0,0,93.103752724092,,"LINESTRING (127.04714212289888 37.50394250055814, 127.04753519864713 37.503164274330615)"
51021,1220069600,1220035000,1220035700,1,104,000,-,테헤란로52길,0,0,000,30,0,0,0,93.103715347216,,"LINESTRING (127.04766110061463 37.50320463550189, 127.04726802709344 37.503982862141825)"
51022,1220069700,1220035200,1220035800,1,104,000,-,언주로93길,0,0,000,30,0,0,0,155.435355303649,,"LINESTRING (127.04056656168808 37.50348696509776, 127.04068935946519 37.503575402507764, 127.0412405043127 37.503888079231665, 127.04181907350211 37.50403991329018, 127.04207932831054 37.50416905478222)"
51023,1220069800,1220035800,1220035200,1,104,000,-,언주로93길,0,0,000,30,0,0,0,157.585905593997,,"LINESTRING (127.04200757740516 37.504260829701074, 127.04176114540323 37.50413854702649, 127.04117852276909 37.5039856491116, 127.0406042061935 37.50365982629146, 127.0404755523049 37.503567172293025)"
51024,1220069900,1220035300,1220036200,1,104,000,-,선릉로86길,0,0,000,30,0,0,0,412.737863044395,,"LINESTRING (127.05153541796177 37.50350613680389, 127.05165072645956 37.50352139542699, 127.05586005717309 37.50489971204829)"
51025,1220070000,1220036200,1220035300,1,104,000,-,선릉로86길,0,0,000,30,0,0,0,410.021699414777,,"LINESTRING (127.05580846664368 37.50499971558052, 127.05161333694173 37.50362605004114, 127.05151317988134 37.50361279581989)"
51026,1220070100,1220035300,1220036300,1,104,000,-,테헤란로64길,0,0,000,30,0,0,0,179.414492378383,,"LINESTRING (127.0515877527378 37.503578622377226, 127.05096578556203 37.50488623405279, 127.0508591142288 37.505087191588956)"
51027,1220075600,1220038500,1220039300,1,104,000,-,삼성로95길,0,0,000,30,0,0,0,226.392396894959,,"LINESTRING (127.05355952872821 37.507461450169394, 127.05402344472382 37.507626248943225, 127.05504178934446 37.50803487285085, 127.05582519216584 37.50840738873558)"
51028,1220075700,1220039300,1220038500,1,104,000,-,삼성로95길,0,0,000,30,0,0,0,224.967434021032,,"LINESTRING (127.05575562866153 37.50850022778016, 127.05497639786628 37.50812969531302, 127.05396524763086 37.507723957985526, 127.05350425442926 37.5075601974218)"
51029,1220075800,1220040200,1220038400,1,104,000,-,봉은사로7길,0,0,000,30,0,0,0,165.800334636814,,"LINESTRING (127.02687534621147 37.508895574409344, 127.02696646085919 37.508665980334726, 127.02697690164291 37.50856302824327, 127.02702880179238 37.507413984680014)"
51030,1220075900,1220038400,1220040200,1,104,000,-,봉은사로7길,0,0,000,30,0,0,0,169.054774382414,,"LINESTRING (127.02716443481314 37.50741787203776, 127.02711242790328 37.50856932857486, 127.02710050528749 37.508686894414524, 127.02700475687482 37.50892816577145)"
51031,1220076000,1220038800,1220040600,1,104,000,-,언주로108길,0,0,000,30,0,0,0,223.664937040985,,"LINESTRING (127.03938822888743 37.507711345691746, 127.04014327012058 37.5079604473131, 127.04051548939213 37.50839702285017, 127.04015864785835 37.5091836821848)"
51032,1220076100,1220040600,1220038800,1,104,000,-,언주로108길,0,0,000,30,0,0,0,204.240606417544,,"LINESTRING (127.04003100228296 37.509146937491444, 127.04036431597969 37.50841214751374, 127.04005381617291 37.508047960744626, 127.03933629770916 37.507811238486966)"
51033,1220076200,1210043400,1220040200,1,104,000,-,강남대로122길,0,0,000,10,0,0,0,392.618978585095,,"LINESTRING (127.02333000475699 37.507030988231165, 127.02439621895309 37.50807448435891, 127.02540065354866 37.50838199643053, 127.02696442405582 37.50886141684111)"
51034,1220076300,1220040200,1210043400,1,104,000,-,강남대로122길,0,0,000,10,0,0,0,399.006285768377,,"LINESTRING (127.02691567783852 37.50896232337002, 127.02535193607808 37.50848291132647, 127.024313782421 37.50816507577068, 127.0232247465583 37.507099242984665)"
51035,1220076400,1220038900,1220039600,1,104,000,-,영동대로86길,0,0,000,30,0,0,0,155.905073940904,,"LINESTRING (127.06530215283034 37.50800636339217, 127.066945975297 37.508514672141395)"
51036,1220076500,1220039600,1220038900,1,104,000,-,영동대로86길,0,0,000,30,0,0,0,155.905037690187,,"LINESTRING (127.06689686341946 37.50861546562283, 127.0652530390743 37.50810715710161)"
51037,1220076600,1220041000,1220038700,2,104,000,-,테헤란로87길,0,0,000,50,0,0,0,199.121382181072,,"LINESTRING (127.05848765062369 37.509365630754914, 127.0593751295389 37.507716711606136)"
51038,1220076700,1220038700,1220041000,3,104,000,-,테헤란로87길,0,0,000,50,0,0,0,199.121382183151,,"LINESTRING (127.0594998687889 37.50775931772522, 127.05861239211559 37.50940823779737)"
51039,1220076900,1220037700,1220041600,2,104,000,-,역삼로107길,0,0,000,30,0,0,0,346.150999539068,,"LINESTRING (127.06759009679318 37.5070391190495, 127.06779063977125 37.507178454456756, 127.06784799092905 37.50728113968715, 127.06783145967563 37.507556860262035, 127.06769063405498 37.5086100605967, 127.0675058113345 37.50984769972008, 127.06745129478138 37.51005612327943)"
51040,1220077100,1220040800,1220038900,1,104,000,-,테헤란로104길,0,0,000,10,0,0,0,154.174651150525,,"LINESTRING (127.06460795349615 37.5093378155122, 127.06472489940874 37.50901568470248, 127.06521455486943 37.50803674951705)"
51041,1220077200,1220038900,1220040800,1,104,000,-,테헤란로104길,0,0,000,10,0,0,0,153.001778725406,,"LINESTRING (127.0653406371018 37.50807677094852, 127.06485343651524 37.50905079843066, 127.06473833483166 37.50936785299618)"
51042,1220077500,1220039300,1220041000,1,104,000,-,삼성로96길,0,0,000,30,0,0,0,264.772133353905,,"LINESTRING (127.05582059646369 37.50840539157792, 127.05668434672712 37.508747138581874, 127.05725184520432 37.508921249836945, 127.05857490333393 37.50933663824311)"
51043,1220077600,1220041000,1220039300,1,104,000,-,삼성로96길,0,0,000,30,0,0,0,265.799481864497,,"LINESTRING (127.05852513933588 37.50943722943554, 127.0572025718215 37.5090219943138, 127.05662965267709 37.50884622036745, 127.05576022323744 37.50850222584183)"
51044,1220077800,1220041100,1220040200,1,104,000,-,학동로6길,0,0,000,30,0,0,0,79.46604220621,,"LINESTRING (127.02627140178744 37.50939839251128, 127.02673049150049 37.50908515794899, 127.02688185003456 37.508884069801894)"
51045,1220077900,1220040200,1220041100,1,104,000,-,학동로6길,0,0,000,30,0,0,0,83.368860727312,,"LINESTRING (127.02699825193574 37.50893967038586, 127.02683554454934 37.50915583867165, 127.02635969121093 37.5094805102286)"
51046,1220078100,1220039100,1220041300,1,104,000,-,봉은사로37길,0,0,000,30,0,0,0,216.168986694301,,"LINESTRING (127.03728954284504 37.50832137552824, 127.03722432982123 37.50847965308344, 127.03697493898389 37.50894048811833, 127.03661354423274 37.509334549668985, 127.03687516746383 37.50942586259285, 127.03754137974198 37.509615881843104)"
51047,1220084000,1220045600,1220044000,1,104,000,-,언주로130길,0,0,000,30,0,0,0,296.987321177556,,"LINESTRING (127.038499742484 37.51564471826703, 127.03710194024158 37.51519920120442, 127.03536086728198 37.51469224307772)"
51048,1220078200,1220042000,1220038500,1,104,000,-,봉은사로68길,0,0,000,30,0,0,0,613.202503262835,,"LINESTRING (127.04942784893073 37.51188853607037, 127.04973772740959 37.511569791071, 127.05182124758113 37.50949997839165, 127.05298440719285 37.508518830543, 127.05316086645469 37.50828306824234, 127.05347232373953 37.507912186718315, 127.05348260876052 37.50786560551905, 127.05349095481469 37.507758237103545, 127.0534642888729 37.507515537388834)"
51049,1220081902,1220043201,1220043200,1,104,000,-,선릉로120길,0,0,000,30,0,0,0,133.257148414685,,"LINESTRING (127.0440097618691 37.51412057219994, 127.04397710246478 37.514099779283086, 127.04258354194565 37.5137385962959)"
51050,1220078300,1220038500,1220042000,1,104,000,-,봉은사로68길,0,0,000,30,0,0,0,622.244715292774,,"LINESTRING (127.05359949318141 37.50750611017106, 127.05362704411073 37.50775685632792, 127.05361759996099 37.50787835120499, 127.0536010378548 37.50795336196612, 127.05327563490205 37.50834085293185, 127.05309333399025 37.50858441802517, 127.05192369658296 37.509571033474735, 127.04984433573536 37.51163671687836, 127.04953516048444 37.51195473745146)"
51051,1220078400,1220041400,1220041600,4,104,000,-,테헤란로,0,0,000,50,0,0,0,83.301371475211,,"LINESTRING (127.06647618365382 37.50983949706134, 127.06739866278299 37.509992164888615)"
51052,1220078500,1220041600,1220041400,4,104,000,-,테헤란로,0,0,000,50,0,0,0,83.301371476123,,"LINESTRING (127.06737105519971 37.510098025231976, 127.06644857482337 37.50994535719304)"
51053,1220078700,1220041100,1220041900,1,104,000,-,학동로6길,0,0,000,30,0,0,0,364.009880938802,,"LINESTRING (127.02635786274396 37.50948171437883, 127.02425717668442 37.51081642785103, 127.02406136265658 37.51095226368615, 127.02391413102221 37.51110395515449, 127.02379086746028 37.51125999436264, 127.02371849155566 37.51138114805499, 127.02351348658246 37.51177038507288)"
51054,1220078900,1220042600,1220041100,1,104,000,-,학동로20길,0,0,000,30,0,0,0,475.137563839271,,"LINESTRING (127.02786790871221 37.51311115578456, 127.02843102789251 37.511958894024396, 127.02796763319998 37.511169324814404, 127.02626257650866 37.509473243633735)"
51055,1220079800,1220043000,1220042800,1,104,000,-,논현로127길,0,0,000,30,0,0,0,297.973311923339,,"LINESTRING (127.02855006602323 37.51331653803105, 127.02889711514138 37.51258377511007, 127.03112553369726 37.513265653764094)"
51056,1220079900,1220042800,1220043000,1,104,000,-,논현로127길,0,0,000,30,0,0,0,273.82852746155,,"LINESTRING (127.03107686262224 37.513366584439645, 127.02897590866161 37.51272371058574, 127.02867706097665 37.513354702631126)"
51057,1220080000,1220042900,1220043200,1,104,000,-,선릉로119길,0,0,000,10,0,0,0,144.755938038501,,"LINESTRING (127.04104950182465 37.51327533766268, 127.04262326746004 37.51363522780234)"
51058,1220080100,1220043200,1220042900,1,104,000,-,선릉로119길,1,0,000,10,0,0,0,144.755910402339,,"LINESTRING (127.04258581464728 37.51373915049498, 127.04101204700912 37.513379260764864)"
51059,1220080200,1220043300,1220042900,1,104,000,-,학동로50길,0,0,000,10,0,0,0,54.896685087496,,"LINESTRING (127.04079518696514 37.51378811957001, 127.04096551106507 37.5133124701681)"
51060,1220080300,1220042900,1220043300,1,104,000,-,학동로50길,0,0,000,10,0,0,0,54.896616409331,,"LINESTRING (127.04109603668932 37.51334212822714, 127.04092571221909 37.51381777691384)"
51062,1220080400,1220042800,1220043500,1,104,000,-,논현로128길,0,0,000,30,0,0,0,214.424059979267,,"LINESTRING (127.03112571356436 37.51326570867796, 127.03338730763615 37.5139635773024)"
51063,1220080500,1220043500,1220042800,1,104,000,-,논현로128길,0,0,000,30,0,0,0,214.424059978399,,"LINESTRING (127.03333827941346 37.514064398174774, 127.03107668275455 37.51336652862471)"
51064,1220080600,1220042700,1220043900,1,104,000,-,언주로126길,1,0,000,10,0,0,0,356.646262428943,,"LINESTRING (127.0353932368794 37.51319607938477, 127.03631849294186 37.51346410039937, 127.03819344935702 37.51402764381872, 127.0391721791996 37.51432053068346)"
51065,1220080700,1220043900,1220042700,1,104,000,-,언주로126길,0,0,000,10,0,0,0,356.518813542422,,"LINESTRING (127.03912444480801 37.514421744556415, 127.03814562332707 37.51412883030091, 127.03627133897298 37.51356548865208, 127.03534684994689 37.51329769049243)"
51066,1220080801,1220042500,1220042501,1,104,000,-,영동대로106길,0,0,000,40,0,0,0,137.768386153075,,"LINESTRING (127.06090021478332 37.513070582724744, 127.0612347389475 37.51315220021405, 127.06235236237062 37.513518295304785)"
51067,1220080802,1220042501,1220043700,1,104,000,-,영동대로106길,1,0,000,40,0,0,0,322.671227138132,,"LINESTRING (127.06235236237062 37.513518295304785, 127.06243732890226 37.513546126582106, 127.06331092160762 37.51385247141304, 127.06404949429201 37.514050498603744, 127.06511621730083 37.51422618053128, 127.06584459026895 37.514148842733135)"
51068,1220085701,1220047200,1220045102,1,104,000,-,학동로60길,0,0,000,30,0,0,0,79.71079374197,,"LINESTRING (127.04369067988631 37.51765852464908, 127.04387816031489 37.51695602478281)"
51069,1220080901,1220043700,1220042501,1,104,000,-,영동대로106길,0,0,000,40,0,0,0,328.983581785703,,"LINESTRING (127.06586252430819 37.51425601434432, 127.06511130508859 37.514335778637246, 127.06401397405375 37.51415505592685, 127.06326182860569 37.513953389425474, 127.06238416629344 37.513645617394324, 127.06230074177947 37.51361829072911)"
51070,1220080902,1220042501,1220042500,1,104,000,-,영동대로106길,0,0,000,40,0,0,0,136.652317828625,,"LINESTRING (127.06230074177947 37.51361829072911, 127.06118895400152 37.513254107668146, 127.0608604650185 37.513173962785785)"
51071,1220081200,1220043300,1220043600,1,104,000,-,선릉로121길,0,0,000,40,0,0,0,143.392987588333,,"LINESTRING (127.04087897924327 37.51375094220705, 127.04243928301976 37.514103687255954)"
51072,1220081600,1220043000,1220044200,1,104,000,-,논현로131길,0,0,000,30,0,0,0,276.288002677264,,"LINESTRING (127.02867720111794 37.51335440256276, 127.02836566301409 37.514024178747235, 127.03044835564206 37.51465559012889)"
51073,1220081700,1220044200,1220043000,1,104,000,-,논현로131길,0,0,000,30,0,0,0,300.076680429725,,"LINESTRING (127.0304000753004 37.514756640234864, 127.02819164200261 37.51408710598035, 127.0285499247504 37.51331683809953)"
51074,1220081801,1220043200,1220043201,1,104,000,-,선릉로120길,1,0,000,30,0,0,0,137.620946550029,,"LINESTRING (127.04262553902772 37.513635782001046, 127.04404256623091 37.514003045637246, 127.04409450464567 37.51403611292519)"
51075,1220081803,1220043201,1220043202,2,104,000,-,선릉로120길,1,0,000,30,0,0,0,171.383812405717,,"LINESTRING (127.04409450464567 37.51403611292519, 127.04415582124935 37.5140751494395, 127.04590266966107 37.51458414263826)"
51076,1220081804,1220043202,1220044500,2,104,000,-,선릉로120길,1,0,000,30,0,0,0,136.165984524517,,"LINESTRING (127.04590266966107 37.51458414263826, 127.04595971638606 37.51460076469849, 127.04734300772769 37.51501870848171)"
51077,1220081903,1220044500,1220043202,2,104,000,-,선릉로120길,0,0,000,30,0,0,0,136.023495859498,,"LINESTRING (127.04729487099176 37.515119801464614, 127.04591233151551 37.51470208478697, 127.04585604157646 37.514685683156294)"
51079,1220083900,1220044000,1220045600,1,104,000,-,언주로130길,0,0,000,30,0,0,0,297.349579826517,,"LINESTRING (127.03540746886742 37.514590694093336, 127.03715046410174 37.51509821226308, 127.03855016649074 37.51554433541579)"
